,id,date,tweet
16368,1247295297954312193,2020-04-06 22:49:07,@morgan_murphy @thirdrowtesla Puts our basic instincts on a roller coaster
16369,1247293765993132032,2020-04-06 22:43:02,@morgan_murphy @thirdrowtesla Twitter causes id sinuation
16375,1247023486066966528,2020-04-06 04:49:02,@facts_tesla Amazing 🤣🤣
16379,1246955331365806082,2020-04-06 00:18:12,@thirdrowtesla Not true
16382,1246929663684902913,2020-04-05 22:36:13,@TesLatino @thirdrowtesla Nice color
16404,1246280327850610689,2020-04-04 03:35:59,@teslaownersSV @28delayslater @thirdrowtesla Tesla is on second rev of internal ventilator design. Will post an update on this tomorrow.
16405,1246279554454429696,2020-04-04 03:32:55,"@steezyysosa @teslaownersSV @28delayslater @thirdrowtesla Yeah, about $35k with shipping &amp; taxes"
16406,1246279106351816704,2020-04-04 03:31:08,"@teslaownersSV @28delayslater @thirdrowtesla Bought, but SpaceX is spooling up to manufacture proportional solenoid valves for Medtronic (confirmed as critical today with chair &amp; CEO)  https://t.co/zIuesSaXrZ"
16407,1246277569449787392,2020-04-04 03:25:01,@28delayslater @thirdrowtesla First Medtronic units from Tesla getting installed in NY metro area. These are for worst case situations.  https://t.co/xyFRZwv1M7
16409,1246208605956608000,2020-04-03 22:50:59,@PlaidModelS @jgrano305 @Kristennetten @brandonbernicky @thirdrowtesla We’re going to simplify Plaid a little. Was getting too complex.
16410,1246208196936523776,2020-04-03 22:49:22,"@jgrano305 @Kristennetten @brandonbernicky @thirdrowtesla Oh sure, good point. Will discuss with team &amp; make available to buy in Tesla app."
16411,1246207896674680833,2020-04-03 22:48:10,@SamTalksTesla @brandonbernicky @thirdrowtesla Some progress
16412,1246207610400866305,2020-04-03 22:47:02,"@Kristennetten @brandonbernicky @thirdrowtesla Yeah, probably July 1st"
16413,1246206799973191680,2020-04-03 22:43:49,@brandonbernicky @thirdrowtesla Hoping to roll out traffic lights &amp; stops to wide US release in a few weeks &amp; probably WW release in Q3 (so many variations in each country!). Very important to make sure this is done right.
16414,1246206038174339073,2020-04-03 22:40:47,"@thirdrowtesla Homelink is 3rd party hardware that increases cost of all cars, but only some people use it, so it’s only installed upon request. Long-term, garage openers are transitioning to WiFi-activated."
16416,1246192824573284352,2020-04-03 21:48:17,@rohanspatel @thirdrowtesla @NorthwellHealth @omead_a Northwell seems to be very pragmatic &amp; sensible. Impressive work in difficult circumstances.
16424,1245855856559714306,2020-04-02 23:29:17,@thirdrowtesla High quality critical feedback from Munro &amp; Co is much appreciated!
16429,1245809033052733440,2020-04-02 20:23:14,@28delayslater @thirdrowtesla Weird that so many troll/bot accounts were activated to attack on this fake issue. Wonder who’s behind it.
16430,1245806166938021890,2020-04-02 20:11:50,"@flcnhvy @28delayslater @thirdrowtesla Yeah, very important to provide C/BiPAP devices to *prevent* cases from becoming severe. Once severe (intratracheal intubation), survival rates are low."
16431,1245801133735464961,2020-04-02 19:51:50,"@28delayslater @thirdrowtesla Invasive ventilators are for worst case patients. Survival rate at that point is low, as Gov Cuomo has pointed out. Nonetheless, we start delivery of intratracheal Medtronic units in NYC tonight."
16432,1245800685494366208,2020-04-02 19:50:03,"@28delayslater @thirdrowtesla Exactly. Moreover, all hospitals were given exact specifications of Resmed &amp; Philips ventilators before delivery &amp; all confirmed they would be critical."
16434,1245564690840686592,2020-04-02 04:12:18,@28delayslater @thirdrowtesla Exactly
16439,1245216520168337408,2020-04-01 05:08:48,"@thirdrowtesla Y has next-level upgrades, especially body castings &amp; heat pump"
16452,1244691444855603200,2020-03-30 18:22:20,@teslaownersSV Seeing friends
16468,1243456982813749249,2020-03-27 08:37:01,@thirdrowtesla 🤣🤣
16469,1243371347700584449,2020-03-27 02:56:44,@thirdrowtesla Exactly. Douglas Adams knew what he was talking about.
16470,1243298853094395911,2020-03-26 22:08:40,@BrianSwails @thirdrowtesla Stop! … In the name of love …
16473,1243274074832371713,2020-03-26 20:30:13,"@teslaownersSV @Teslarati Working on that with Medtronic. Given NY pressing needs, we’re delivering Resmed, Philips &amp; Medtronic ventilators to NY hospitals starting tonight."
16488,1242515080375386114,2020-03-24 18:14:14,@steezyysosa @TesLatino @flcnhvy @thirdrowtesla @MikeBloomberg @Twitter Have let @twitter know
16489,1242513824885944320,2020-03-24 18:09:15,@flcnhvy @thirdrowtesla This is messed up @MikeBloomberg
16491,1242292724084113409,2020-03-24 03:30:40,"@InSpaceXItrust @Kristennetten @thirdrowtesla Could maybe tap the condensation for water too. Seems odd that HVAC systems make pure, fresh water &amp; just dump it on the ground."
16494,1242266605838614534,2020-03-24 01:46:53,"@Kristennetten @thirdrowtesla Yeah, pretty much. House could talk to car &amp; know when you’re expected home, so temp &amp; humidity would be perfect just as you arrive. No wasted energy."
16502,1242218198117711875,2020-03-23 22:34:32,"@teslaownersSV @RenataKonkoly @sdunbabin @jonkay @Quillette Most likely, imo, we will see a significant reduction in the confirmed C19 case growth rate this week. Follow chart at bottom of this CDC page:  https://t.co/vZ3PbhQihG"
16509,1241982217791787009,2020-03-23 06:56:50,@thirdrowtesla Yup
16510,1241915251580256256,2020-03-23 02:30:44,@JohnnaCrider1 @thirdrowtesla We’ll try to get &amp; deliver as many as possible. N95 masks are a pain to wear btw. Less onerous masks are better most of the time.
16511,1241896915416973312,2020-03-23 01:17:52,@Kristennetten @thirdrowtesla @SalehCU Yeah. We have a mask shipment stuck at LAX. Hopefully freed up soon.
16523,1241416228461096960,2020-03-21 17:27:47,@SamTalksTesla @flcnhvy @thirdrowtesla @NateSilver538 No problem :)
16524,1241415953994268673,2020-03-21 17:26:42,"@SamTalksTesla @flcnhvy @thirdrowtesla @NateSilver538 Sigmoid (S-curve) is how all physical and mental viruses behave, regardless of containment. Containment reduces asymptote of S-curve. At this point, we have strict containment in US/Europe &amp; should expect similarly reduced asymptote to China."
16525,1241411357968236544,2020-03-21 17:08:26,"@flcnhvy @thirdrowtesla @NateSilver538 Sigmoidal for China, followed by sigmoidal for rest of world"
16597,1238950152989077504,2020-03-14 22:08:29,@teslaownersSV @Teslatunity Will discuss with team
16630,1237249292080943105,2020-03-10 05:29:52,@thirdrowtesla Haha true
16693,1232717030370856960,2020-02-26 17:20:17,@Erdayastronaut @JaneidyEve @JakeTheHuman28 @tesla_truth @Twitter Sure
16694,1232709990642675712,2020-02-26 16:52:19,@JaneidyEve @JakeTheHuman28 @tesla_truth @Twitter Posting SpaceX videos is definitely not copyright infringement!
16767,1228542899798691841,2020-02-15 04:53:47,@teslaownersSV Maybe possible with improved wheels/tires (which would be available to all previously made cars)
16772,1228533079783854080,2020-02-15 04:14:45,@teslaownersSV @fermatslibrary a=F/m is the most fun
16781,1228395668521156608,2020-02-14 19:08:44,@teslaownersSV @Tesla Will take action
16813,1226638479557300224,2020-02-09 22:46:18,@teslaownersSV Many Bay Area installations are ongoing now
16868,1224926842886508544,2020-02-05 05:24:52,@teslaownersSV Yes
16875,1224458800553512961,2020-02-03 22:25:02,@justpaulinelol @reto_siegrist @flcnhvy @thirdrowtesla Definitely!
16876,1224453832312115200,2020-02-03 22:05:17,@reto_siegrist @flcnhvy @thirdrowtesla Yes
16879,1224218624514314240,2020-02-03 06:30:39,"@flcnhvy @Tesla @thirdrowtesla Ok sure 😀 Btw, we recruit great engineers from almost anywhere in the world, so this shouldn’t be thought of as USA only. Also, work location can be Bay Area (preferred), but Austin (many of our chip designers are there) or potentially any Tesla Gigafactory."
16929,1222999770471362560,2020-01-30 21:47:22,@thirdrowtesla This number won’t leave me alone! 🤣🤣
16958,1220941133506699264,2020-01-25 05:27:04,@teslaownersSV @Kristennetten @EvaFoxU @Tesla Yes
16974,1219953581496860673,2020-01-22 12:02:54,@thirdrowtesla Blazing Saddles
16978,1219877970724163591,2020-01-22 07:02:27,@ICannot_Enough @thirdrowtesla Explains the sad lack of progress in candy research!
16986,1219658367855157259,2020-01-21 16:29:49,@PicklePunchD @flcnhvy @thirdrowtesla @Gfilche @Sofiaan @Kristennetten @vincent13031925 Walk this way  https://t.co/okyi7invhi
16987,1219656929015934976,2020-01-21 16:24:06,@flcnhvy @thirdrowtesla @Gfilche @Sofiaan @Kristennetten @vincent13031925 Great talking with @thirdrowtesla!
16993,1218966423516647424,2020-01-19 18:40:17,@thirdrowtesla Haha
17059,1215530332444741632,2020-01-10 07:06:29,@thirdrowtesla True
17064,1215521071970959362,2020-01-10 06:29:41,@teslaownersSV Sure
17097,1211836235762880512,2019-12-31 02:27:28,@teslaownersSV @rhoehn Thanks all Tesla club members for helping out! Looking forward to seeing you there tomorrow. ❤️
17124,1211543556894138368,2019-12-30 07:04:28,@teslaownersSV @TonyCrisostomo @Erdayastronaut Yeah
17140,1211460034221268992,2019-12-30 01:32:34,"@teslaownersSV @iam_preethi I def believe in the ethical treatment of animals &amp; taking action of climate, but these are mostly separate moral issues"
17142,1211458314770534400,2019-12-30 01:25:44,"@teslaownersSV @iam_preethi Renewable energy production (solar, wind, geothermal), improving home insulation &amp; electric transport will do the trick. Vegan/vegetarian helps a little, but isn’t critical. We should take the set of actions that maximize total public happiness!"
17179,1210777395738734593,2019-12-28 04:20:00,@Erdayastronaut @teslaownersSV @Benioff Hopefully fully operational in 2020
17180,1210777003390951429,2019-12-28 04:18:27,"@teslaownersSV @Benioff Boring Co is completing its first commercial tunnel in Vegas, going from Convention Center to Strip, then will work on other projects"
17183,1210775044919459841,2019-12-28 04:10:40,@teslaownersSV Done by dawn
17203,1210269213174034432,2019-12-26 18:40:40,"@TesLatino @teslaownersSV @tesla_unplugged @TeslaOwnersofMA @Tesla @disneyplus @BenSullins If you enter a longer distance than range, system should autonav to optimal Superchargers along the way. Is it not doing this correctly?"
17204,1210268839507681280,2019-12-26 18:39:11,@teslaownersSV @tesla_unplugged @TeslaOwnersofMA @Tesla @disneyplus @BenSullins Merry Christmas 🎄🎁😀 Hope you’re enjoying latest software update!
17206,1210267959588864000,2019-12-26 18:35:41,"@teslaownersSV @tesla_unplugged @TeslaOwnersofMA @Tesla @disneyplus @BenSullins Car should autonavigate to destinations based on your calendar. If nothing in calendar, should do work in morning &amp; home in evening. Future versions will guess based on prior patterns (if preference enabled)."
17208,1210263196457504768,2019-12-26 18:16:46,@teslaownersSV @tesla_unplugged @TeslaOwnersofMA @Tesla @disneyplus @BenSullins No
17228,1208842098121687040,2019-12-22 20:09:50,@reecethesaxman @youfoundalec @EV_Stevee @teslaownersSV @cgpgrey Write games
17229,1208841343440568320,2019-12-22 20:06:50,@youfoundalec @EV_Stevee @teslaownersSV @cgpgrey Yes
17230,1208840481880150018,2019-12-22 20:03:24,"@teslaownersSV @cgpgrey Regarding 2.X to 3 hardware update, that should happen in earnest in Q1. Software feature delta was zero until now, so not much point in doing it before then."
17231,1208839653979119616,2019-12-22 20:00:07,"@EV_Stevee @teslaownersSV @cgpgrey Pretty much, although if there was a way to spend money to solve software problems sooner, I’d love it. The real constraint is finding great software engineers."
17232,1208838589582209024,2019-12-22 19:55:53,@flcnhvy @cgpgrey @thirdrowtesla Ok sure
17233,1208837788180725760,2019-12-22 19:52:42,@EV_Stevee @teslaownersSV @cgpgrey Sorry for the delay on V2.X! We just couldn’t get it all done in time.
17234,1208837592059219968,2019-12-22 19:51:55,"@marialauraadr @teslaownersSV @cgpgrey Unfortunately, this has been necessary for many years, but hopefully not forever"
17235,1208836576521814016,2019-12-22 19:47:53,"@teslaownersSV @cgpgrey Sorry, it’s been a bit of a struggle. Software team has been working all weekend to resolve last minute issues. Hopefully starts rolling out tonight."
17252,1208468535292203008,2019-12-21 19:25:25,@teslaownersSV Yes
17260,1207916492265680897,2019-12-20 06:51:48,"@Sofiaan @thirdrowtesla Needs a few more days of validation, then early access, then wide release"
17263,1207581363328520192,2019-12-19 08:40:07,"@oxfordteddy @teslainventory @teslaownersSV No, as that’s OG Mobileye hardware"
17265,1207580289758683136,2019-12-19 08:35:51,"@teslainventory @teslaownersSV This is quite a thorny hardware problem, as there are many diff versions of mcu &amp; autopilot computer &amp; supporting hardware. Cars last so much longer than phones! Hopefully able to upgrade mcu1 &amp; ap2.0 in a few months."
17269,1207570485006995456,2019-12-19 07:56:53,"@master_ov @tesletter @teslaownersSV Yes, just costs a few thousand dollars &amp; is more complex than a board swap. Bunch of connectors &amp; antennas need to change. We can improve the speed a little with software optimization, which might be enough."
17270,1207421568613142528,2019-12-18 22:05:09,@tesletter @teslaownersSV I think we can improve that with a little software optimization
17272,1207416732609990656,2019-12-18 21:45:56,@teslaownersSV MCU (infotainment computer) upgrade not recommended imo. Isn’t needed for full self-driving &amp; cost is ~$2k for limited entertainment improvements.
17315,1203464422674485248,2019-12-08 00:00:52,"@teslaownersSV We’ll aim to have it come out same time as truck. Two seater electric ATV designed to work with Cybertruck will be fun! Electric dirt bikes would be cool too. We won’t do road bikes, as too dangerous. I was hit by a truck &amp; almost died on one when I was 17."
17319,1203460181549449216,2019-12-07 23:44:01,@Real_John_D @Teslarati @tesla_raj There will be no loss of either
17320,1203452693005496320,2019-12-07 23:14:15,"@flcnhvy @Teslarati @tesla_raj That will require a full redesign, but probably ~73 inches or ~185 cm width"
17321,1203451690822725633,2019-12-07 23:10:16,"@Everman @Teslarati @tesla_raj True, more for parking at destination. Really needs to fit in same external envelope as a full-size SUV, but with better height control with air suspension, so it can fit in low clearance parking garages."
17322,1203449814563708929,2019-12-07 23:02:49,@Teslarati @tesla_raj We can prob reduce width by an inch &amp; maybe reduce length by 6+ inches without losing on utility or esthetics. Min height is below 75 inches when air suspension set to low. Will post exact number soon.
17407,1197714124852977664,2019-11-22 03:11:14,@tesla_addicted @DMC_Ryan Haha
17428,1196501960305696768,2019-11-18 18:54:31,@teslaownersSV @Teslarati Not sure. Maybe write or message carmakers who oppose the environmental initiative?
17468,1192596285796143104,2019-11-08 00:14:46,@jchybow @teslaownersSV @flcnhvy Pretty much
17469,1192596151221927936,2019-11-08 00:14:14,"@leo_cadle @teslaownersSV @flcnhvy Exactly! It’s also a far more exciting &amp; inspiring future if consciousness is out there among the stars, than forever confined to Earth until some eventual extinction event, however far in the future that may be (hopefully, very far)."
17470,1192595260464979969,2019-11-08 00:10:42,"@teslaownersSV @flcnhvy No, in the beginning, assuming you even make it there alive, Mars will be far more dangerous &amp; difficult than Earth &amp; take decades of hard labor to make self-sufficient. That’s the sales pitch. Want to go?"
17471,1192551728597438465,2019-11-07 21:17:43,"@teslaownersSV @flcnhvy So it will take about 20 years to transfer a million tons to Mars Base Alpha, which is hopefully enough to make it sustainable"
17472,1192551334664261633,2019-11-07 21:16:09,@teslaownersSV @flcnhvy As the planets align only once every two years
17473,1192551111359492096,2019-11-07 21:15:16,@teslaownersSV @flcnhvy A thousand ships will be needed to create a sustainable Mars city
17513,1189361139731165185,2019-10-30 01:59:27,@themuskbros @teslaownersSV That’s significantly improved in current production
17515,1189360237234409472,2019-10-30 01:55:52,"@teslaownersSV If you have autonav enabled, car will automatically navigate either to address in calendar, to work if you’re home &amp; to home if at work. Not sure if that’s in wide release yet, but def in early access. It’s an awesome feature."
17531,1188850739956703232,2019-10-28 16:11:18,@flcnhvy @teslaownersSV I’d recommend regular solar panels for flat roofs
17533,1188847668191039491,2019-10-28 15:59:06,@teslaownersSV Will do what we can for anyplace affected by natural disasters
17602,1183859044055801856,2019-10-14 21:36:05,"@teslaownersSV @Sofiaan @annerajb @tesla_addicted We’re working on a simple initial version of Autopark. Will be safe, but sometimes park in silly places that aren’t actual parking spaces."
17603,1183858619382525952,2019-10-14 21:34:24,"@Sofiaan @annerajb @tesla_addicted Yeah, great team!"
17608,1183782167924506627,2019-10-14 16:30:37,@annerajb @tesla_addicted Software
17610,1183781948939882496,2019-10-14 16:29:44,@tesla_addicted Will start rendering traffic cones in the display soon
17612,1183779196876685315,2019-10-14 16:18:48,@tesla_truth @annerajb @YogiSC1127 @Tesla True
17617,1183593769272131585,2019-10-14 04:01:59,@teslaownersSV @28delayslater @Charalanahzard ♥️ hot pot
17637,1183114722989621248,2019-10-12 20:18:25,"@tesla_truth @BarkMSmeagol @vincent13031925 @jchybow @JohnnaCrider1 @28delayslater @flcnhvy @AfMusk .@DrPatSoonShiong, are you aware that one of your senior journalists (Russ Mitchell) is openly funding a fake charity run by an online bully?"
17638,1183106801769697280,2019-10-12 19:46:57,@tesla_truth @BarkMSmeagol @vincent13031925 @jchybow @JohnnaCrider1 @28delayslater @flcnhvy @AfMusk Super messed up situation!
17647,1182825609686241280,2019-10-12 01:09:35,@tesla_addicted @sanjeev_r11 @vincent13031925 Putting panels on east or west facing roofs works well too. Energy loss is fairly minor. Just north facing that’s problematic above ~30 deg latitude.
17656,1182192515778170881,2019-10-10 07:13:54,@RationalEtienne @tesla_truth @AfMusk @28delayslater @EvaFoxU @JohnnaCrider1 @vincent13031925 @mayemusk @RenataKonkoly @Tesla @zshahan3 True 🤣🤣
17658,1182189464736526337,2019-10-10 07:01:47,@tesla_truth Exactly
17665,1181991353212817408,2019-10-09 17:54:33,@Kristennetten @annerajb @tesla_truth 🚀🚘 🧠🕳
17666,1181990505363599360,2019-10-09 17:51:11,@annerajb @tesla_truth Yes
17667,1181990398379483137,2019-10-09 17:50:45,@tesla_truth No change
17680,1181841203286790144,2019-10-09 07:57:55,@teslaownersSV Yes
17683,1181781720841908224,2019-10-09 04:01:33,@alex_gayer @teslaownersSV Will remove
17684,1181781181316026369,2019-10-09 03:59:24,@teslaownersSV Thanks for mentioning. Should be enabled on all loaner cars.
17709,1180877420821237760,2019-10-06 16:08:11,@teslaownersSV Sure
17718,1179996203574013953,2019-10-04 05:46:32,@tesla_truth 🤣🤣
17726,1179524946478817280,2019-10-02 22:33:56,"@teslaownersSV @arctechinc Not sure, will ask regulators"
17733,1179519667808768000,2019-10-02 22:12:57,"@tesla_truth Thanks, Tesla team is the strongest it’s ever been &amp; doing an amazing job! Honored to work beside them."
17755,1178013709546991619,2019-09-28 18:28:49,"@tesla_truth @NRF_designs We’re going to use the pedestrian pink noise speaker to talk to people &amp; create customized horn sounds. “I beg your pardon, but would you be so kind as to allow me to proceed?” Said in the voice of Mr. Darcy."
17756,1178012340383621120,2019-09-28 18:23:23,"@tesla_truth Special light pattern (but not hazards, as they’re too shrill) seems right"
17757,1178011464852004864,2019-09-28 18:19:54,@tesla_truth Makes sense
17758,1177961429703507968,2019-09-28 15:01:04,@tesla_truth @Tesla Precisely
17788,1177074975020220416,2019-09-26 04:18:37,@MarkChica @Kristennetten @TeslaGong @teslaownersSV @Teslatunity @Tesla We could probably do that
17790,1177069611142901762,2019-09-26 03:57:18,"@TeslaGong @teslaownersSV @Teslatunity @Tesla Not sure we could go quite that tight, but we can for sure allow much narrower spaces at user’s discretion"
17793,1177064952429010945,2019-09-26 03:38:48,@teslaownersSV @Teslatunity @Tesla Absolutely
17838,1175806316977278977,2019-09-22 16:17:26,@teslaownersSV Thanks!
17850,1174812459800002560,2019-09-19 22:28:12,"@itsJayLew @tesletter @tesla_truth No, it’s one integrated release"
17851,1174811595047763968,2019-09-19 22:24:45,"@tesletter @tesla_truth Fixing several minor bugs &amp; a regression in highway driving, so probably early to mid next week"
17853,1174809495056220160,2019-09-19 22:16:25,@tesla_truth Well said
17878,1173997143037603840,2019-09-17 16:28:25,@flcnhvy @ElonAccessories @teslaownersSV @Teslarati You never know …
17880,1173996432199602176,2019-09-17 16:25:35,"@ElonAccessories @teslaownersSV @flcnhvy @Teslarati Actually, Model 3 would beat the Taycan on Nürburgring over multiple laps, as it has more range"
17881,1173995428498378752,2019-09-17 16:21:36,"@teslaownersSV @flcnhvy @Teslarati No, but very close"
17894,1173640069673967616,2019-09-16 16:49:32,@Sofiaan @Kristennetten @EvaFoxU @justpaulinelol @teslaownersSV @Model3Owners Great conversation-starter!
17896,1173638615504523264,2019-09-16 16:43:45,@Kristennetten @EvaFoxU @justpaulinelol @teslaownersSV @Model3Owners I want this T-shirt!
17897,1173613190191562752,2019-09-16 15:02:43,"@justpaulinelol @teslaownersSV @Kristennetten @Model3Owners Service center expansion is at max speed, so yes"
17899,1173325389411835904,2019-09-15 19:59:06,@teslamodel3fan Maybe we can buffer enough of it onboard. Will check.
17903,1173323772532858881,2019-09-15 19:52:41,@annerajb @TeslaForLife @teslaownersSV @Kristennetten @Model3Owners Getting close
17911,1172956594365071361,2019-09-14 19:33:39,"@TeslaForLife @teslaownersSV @Kristennetten @Model3Owners Exactly! We’ve only one car factory in California &amp; one Gigafactory (for batteries &amp; drive units) in Nevada. Giga Shanghai will do cars, batteries &amp; drive units for the greater China area. Over time, regional Gigafactories will lower costs &amp; improve logistics worldwide."
17912,1172932809297498113,2019-09-14 17:59:08,"@teslaownersSV @Kristennetten @Model3Owners Should note that these product mix &amp; logistics errors also results in regional *undersupply*, eg UK &amp; Ireland right now, but we don’t raise the prices even so. The intent, at any given moment in time, is: heads we lose, tails buyers win."
17913,1172931367958540288,2019-09-14 17:53:24,"@teslaownersSV @Kristennetten @Model3Owners That’s not to say that Tesla people somewhere in the world are being overzealous &amp; possibly overstepping our core principles, which is why I’m looking into it"
17914,1172930768986722304,2019-09-14 17:51:01,"@teslaownersSV @Kristennetten @Model3Owners At end of quarter, there is always some error in product mix allocation between the roughly 40 global regions, due to planning mistakes &amp; logistics problems (Earth is a big place). Small changes in prices are needed to correct local supply/demand imbalances."
17947,1171879698491559936,2019-09-11 20:14:27,@v_g_fischer @teslaownersSV @flcnhvy @nichegamer A Flock of Bricks
17949,1171788208994058243,2019-09-11 14:10:54,@RenataKonkoly @teslaownersSV @flcnhvy @nichegamer Cuphead
17950,1171787976218562562,2019-09-11 14:09:58,@teslaownersSV @flcnhvy @nichegamer Of course
17967,1171334805088137216,2019-09-10 08:09:14,@tesla_truth Exactly
18004,1170422160654884864,2019-09-07 19:42:43,@RenataKonkoly @HarryStoltz1 @teslaownersSV @tesla_truth @Tesla Yes
18006,1170416099885604864,2019-09-07 19:18:38,@flcnhvy @annerajb @brandonbernicky @Gfilche @teslaownersSV @tesla_truth @Tesla We might be in one right now
18007,1170416016226058240,2019-09-07 19:18:18,"@IvanEscobosa @annerajb @brandonbernicky @Gfilche @teslaownersSV @tesla_truth @Tesla No, probably V10.1"
18008,1170415568081416192,2019-09-07 19:16:31,"@annerajb @brandonbernicky @Gfilche @teslaownersSV @tesla_truth @Tesla Merging code branches &amp; one more QA-level release this week. Hopefully, EAP wide release week after."
18009,1170414434763698176,2019-09-07 19:12:01,"@brandonbernicky @Gfilche @teslaownersSV @tesla_truth @Tesla Looking good. Smart summon is almost great. Drive-in theater mode, caraoke &amp; Cuphead are awesome."
18010,1170413664714641408,2019-09-07 19:08:57,@Gfilche @teslaownersSV @tesla_truth @Tesla 🥳
18011,1170408143102201857,2019-09-07 18:47:01,@HarryStoltz1 @teslaownersSV @tesla_truth @Tesla For sure on first crewed missions for exactly that reason
18012,1170407594948624384,2019-09-07 18:44:50,"@teslaownersSV @tesla_truth @Tesla Wanted to build an electric car company in college. Was going to do PhD at Stanford in electric energy storage (ultracaps), but got distracted for a few years by the Internet."
18013,1170406762588979200,2019-09-07 18:41:31,@tesla_truth @Tesla 10 years ago …
18042,1168994403656130562,2019-09-03 21:09:19,@teslaownersSV @tesla_truth Yup
18044,1168994176375173123,2019-09-03 21:08:25,@tesla_truth Definitely
18051,1167280620726345729,2019-08-30 03:39:21,@tesla_truth Exactly
18077,1166181271489265665,2019-08-27 02:50:56,@teslaownersSV Appears to be a wiring/connector issue
18089,1165378460610523136,2019-08-24 21:40:51,@FuzionPlaysTV @teslaownersSV Exactly! Especially let your PUC commissioners/authorities know.
18115,1163870594384797696,2019-08-20 17:49:08,"@MemesOfMars @Teslarati @ray4tesla Yeah, would be great to get feedback from Tesla supporters"
18116,1163870254683938818,2019-08-20 17:47:47,"@teslaownersSV @Teslarati Initially Model 3, later Y"
18174,1160639760219566080,2019-08-11 19:50:57,@Kristennetten @tesla_truth Ok
18175,1160638254141431808,2019-08-11 19:44:58,@tesla_truth Possibly two weeks
18272,1157390854991912960,2019-08-02 20:40:57,@LobbycastGeoff @teslamodel3fan @Tesla Good idea
18297,1155291190490570752,2019-07-28 01:37:38,@teslaownersSV Haha probably true (sigh)
18463,1148690940330151936,2019-07-09 20:30:36,@teslaownersSV @kvlly I think so. Will check.
18505,1147935541347807232,2019-07-07 18:28:55,@tesla_truth 👍
18550,1144334332842119168,2019-06-27 19:59:00,"@teslaownersSV We poured our heart &amp; soul into it. Lot of hubris too, but no regrets. Fabergé egg of cars."
18578,1143388381885403137,2019-06-25 05:20:08,@autonomyEV @tesla_truth @marialauraadr @_TomCross_ He was the real deal
18579,1143387951470133250,2019-06-25 05:18:25,@autonomyEV @tesla_truth @marialauraadr @_TomCross_ One of our main conference rooms at SpaceX is named after Goddard
18583,1143361574977101824,2019-06-25 03:33:36,@tesla_truth @_TomCross_ Yeah
18599,1143277935060803589,2019-06-24 22:01:15,@Scobleizer @Tesla @teslaownersSV 🖤 Tesla Software Engineering 🖤
18608,1143139343948759040,2019-06-24 12:50:32,@teslaownersSV @elontimes Excessive shades of grey
18706,1139030512457195522,2019-06-13 04:43:30,"@tesla_truth Yeah, they were a little off the mark  https://t.co/yqZhvkbdrt"
18734,1134619380166168576,2019-06-01 00:35:15,@LittleMissFlint @tesla_truth @BBCScienceNews Science 😀👍
18735,1134611776438325248,2019-06-01 00:05:02,@tesla_truth Read it on @BBCScienceNews  https://t.co/k9nJ5Q2QBS
18736,1134611281359454208,2019-06-01 00:03:04,@teslaownersSV 😀
18753,1134101210024169472,2019-05-30 14:16:13,"@BdgBill @teslaownersSV @Tesla Based on our data, Autopilot miles appear to be twice as safe as manually driven miles, and we expect this to improve further"
18781,1132375258969677824,2019-05-25 19:57:54,@teslaownersSV @Tesla Whoa cool 😀
18813,1132014489577041921,2019-05-24 20:04:20,"@tesla_truth Ironically, same publications will attack me for compensation tied to Tesla tripling in value and imply Tesla is worthless. They can’t *both* be true!"
18860,1131238800980451328,2019-05-22 16:42:02,@teslainventory Coming soon
18965,1126239938129752066,2019-05-08 21:38:20,@PauljHorton @teslamodel3fan Oh. They have nice pictures there.
18966,1126239705354211328,2019-05-08 21:37:24,@teslamodel3fan There are people not on Twitter!? Where are they?
18999,1124812792140161024,2019-05-04 23:07:22,@teslaownersSV Later this month. We need to merge a lot of updates into main code branch.
19056,1122005622654816256,2019-04-27 05:12:40,@teslaownersSV @JaneidyEve Haha yes
19104,1120817773586685957,2019-04-23 22:32:35,"@teslaownersSV @jeffleach Thanks, support super appreciated"
19118,1120562176610263040,2019-04-23 05:36:56,@teslaownersSV @scottwww @ValueAnalyst1 @karpathy @Tesla @nvidia We’ll let the NN loose on Track Mode one day … that’ll be insane
19185,1118046319644332033,2019-04-16 06:59:49,@iliketeslas Haha
19197,1117583191286566912,2019-04-15 00:19:31,@teslaownersSV @DannyLaShep  https://t.co/z9BVWS0O95
19344,1113850051611254784,2019-04-04 17:05:21,@christesla @Tesla Improvements coming soon
19468,1108630032153341952,2019-03-21 07:22:51,"@teslaownersSV @TeslaGong Best to get a Tesla Powerwall, so you can power your house &amp; also drive"
19483,1107369888945831936,2019-03-17 19:55:30,@THE_REAL_KEAGAN @Tesla @LikeTeslaKim @BenSullins @teslainventory Agreed
19515,1106266069847543808,2019-03-14 18:49:19,"@teslainventory @Tesla Next software update will increase storm watch sensitivity. You’re right, it’s currently too low."
19516,1106254070912675840,2019-03-14 18:01:38,@teslainventory @Tesla Checking into this
19522,1105549053696327680,2019-03-12 19:20:09,@WillFealey @TonyTesla4Life @tesla_truth @FredericLambert @jeffborden_cga @marc_benton @MrTommyCampbell @Tesla Yes
19525,1105341204382736384,2019-03-12 05:34:14,@TonyTesla4Life @tesla_truth @FredericLambert @jeffborden_cga @marc_benton @MrTommyCampbell @Tesla Sure
